Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5
Requisitons per number of slots per link;2;<1-6>;25;-; ;0.0;0.0;0.0010548523206751054;0.01132852729145211;0.0
Requisitons per number of slots per link;2;<1-6>;26;-; ;0.0;0.0;0.004219409282700422;0.02059732234809475;0.0
Requisitons per number of slots per link;2;<1-6>;27;-; ;0.0;0.0;0.006329113924050633;0.026776519052523172;0.0
Requisitons per number of slots per link;2;<1-6>;28;-; ;0.0;0.0;0.010548523206751054;0.024716786817713696;0.0
Requisitons per number of slots per link;2;<1-6>;29;-; ;0.0;0.0;0.010548523206751054;0.01956745623069001;0.0
Requisitons per number of slots per link;2;<1-6>;30;-; ;0.0;0.0;0.02531645569620253;0.014418125643666324;0.0
Requisitons per number of slots per link;2;<3-4>;3;-; ;0.08062930186823992;0.038696537678207736;0.09772951628825272;0.0860323886639676;0.03406813627254509
Requisitons per number of slots per link;2;<3-4>;4;-; ;0.05506391347099312;0.05091649694501019;0.0562685093780849;0.06781376518218624;0.0531062124248497
Requisitons per number of slots per link;2;<3-4>;5;-; ;0.08947885939036382;0.07230142566191446;0.07403751233958539;0.09716599190283401;0.07414829659318638
Requisitons per number of slots per link;2;<3-4>;6;-; ;0.1111111111111111;0.07739307535641547;0.09279368213228036;0.07388663967611336;0.09318637274549098
Requisitons per number of slots per link;2;<3-4>;7;-; ;0.10029498525073746;0.08859470468431772;0.08390918065153011;0.07692307692307693;0.08817635270541083
Requisitons per number of slots per link;2;<3-4>;8;-; ;0.09734513274336283;0.09572301425661914;0.08489634748272458;0.07591093117408906;0.06713426853707415
Requisitons per number of slots per link;2;<3-4>;9;-; ;0.09636184857423795;0.08757637474541752;0.0700888450148075;0.06174089068825911;0.05911823647294589
Requisitons per number of slots per link;2;<3-4>;10;-; ;0.06784660766961652;0.07535641547861507;0.04738400789733465;0.039473684210526314;0.07214428857715431
Requisitons per number of slots per link;2;<3-4>;11;-; ;0.0599803343166175;0.07739307535641547;0.044422507403751234;0.029352226720647773;0.05511022044088176
Requisitons per number of slots per link;2;<3-4>;12;-; ;0.049164208456243856;0.045824847250509164;0.03257650542941757;0.032388663967611336;0.045090180360721446
Requisitons per number of slots per link;2;<3-4>;13;-; ;0.029498525073746312;0.03767820773930754;0.027640671273445213;0.05060728744939271;0.04609218436873747
Requisitons per number of slots per link;2;<3-4>;14;-; ;0.02261553588987217;0.02240325865580448;0.019743336623889437;0.044534412955465584;0.03907815631262525
Requisitons per number of slots per link;2;<3-4>;15;-; ;0.021632251720747297;0.02240325865580448;0.009871668311944718;0.020242914979757085;0.036072144288577156
Requisitons per number of slots per link;2;<3-4>;16;-; ;0.01966568338249754;0.03767820773930754;0.011846001974333662;0.02125506072874494;0.041082164328657314
Requisitons per number of slots per link;2;<3-4>;17;-; ;0.014749262536873156;0.028513238289205704;0.005923000987166831;0.01417004048582996;0.025050100200400802
Requisitons per number of slots per link;2;<3-4>;18;-; ;0.01376597836774828;0.018329938900203666;0.0019743336623889436;0.018218623481781375;0.01002004008016032
Requisitons per number of slots per link;2;<3-4>;19;-; ;0.01376597836774828;0.007128309572301426;9.871668311944718E-4;0.02125506072874494;0.01503006012024048
Requisitons per number of slots per link;2;<3-4>;20;-; ;0.02064896755162242;0.006109979633401222;0.006910167818361303;0.022267206477732792;0.01002004008016032
Requisitons per number of slots per link;2;<3-4>;21;-; ;0.02261553588987217;0.010183299389002037;0.004935834155972359;0.025303643724696356;0.01903807615230461
Requisitons per number of slots per link;2;<3-4>;22;-; ;0.00983284169124877;0.007128309572301426;0.003948667324777887;0.02834008097165992;0.01603206412825651
Requisitons per number of slots per link;2;<4-5>;3;-; ;0.13791398912506178;0.05657412257726559;0.14701378254211334;0.1239795918367347;0.06368421052631579
Requisitons per number of slots per link;2;<4-5>;4;-; ;0.09144834404349975;0.08067050811943426;0.08371618172537008;0.08571428571428572;0.0668421052631579
Requisitons per number of slots per link;2;<4-5>;5;-; ;0.12209589718240237;0.107386066003143;0.1031138335885656;0.12040816326530612;0.08526315789473685
Requisitons per number of slots per link;2;<4-5>;6;-; ;0.12703905091448345;0.09795704557359874;0.1031138335885656;0.12142857142857143;0.09894736842105263
Requisitons per number of slots per link;2;<4-5>;7;-; ;0.11171527434503213;0.0963855421686747;0.09545686574783052;0.09081632653061225;0.10684210526315789
Requisitons per number of slots per link;2;<4-5>;8;-; ;0.10677212061295106;0.11314824515453117;0.1031138335885656;0.0760204081632653;0.08
Requisitons per number of slots per link;2;<4-5>;9;-; ;0.09144834404349975;0.08433734939759036;0.08269525267993874;0.07806122448979592;0.07578947368421053
Requisitons per number of slots per link;2;<4-5>;10;-; ;0.05931784478497281;0.07124148768989;0.05768249106687085;0.04693877551020408;0.08263157894736842
Requisitons per number of slots per link;2;<4-5>;11;-; ;0.044488383588729606;0.06966998428496594;0.049515058703420115;0.03010204081632653;0.06210526315789474
Requisitons per number of slots per link;2;<4-5>;12;-; ;0.028670291646070194;0.05395495023572551;0.03573251659009699;0.027040816326530614;0.05263157894736842
Requisitons per number of slots per link;2;<4-5>;13;-; ;0.01680672268907563;0.042954426401257205;0.02909647779479326;0.02193877551020408;0.049473684210526316
Requisitons per number of slots per link;2;<4-5>;14;-; ;0.012852199703410776;0.03509690937663698;0.02909647779479326;0.025;0.035263157894736843
Requisitons per number of slots per link;2;<4-5>;15;-; ;0.013346515076618883;0.022524882137244632;0.021439509954058193;0.01173469387755102;0.04052631578947368
Requisitons per number of slots per link;2;<4-5>;16;-; ;0.01828966880869995;0.022524882137244632;0.010719754977029096;0.01173469387755102;0.023157894736842106
Requisitons per number of slots per link;2;<4-5>;17;-; ;0.009886307464162136;0.018334206390780514;0.014293006636038795;0.012755102040816327;0.018421052631578946
Requisitons per number of slots per link;2;<4-5>;18;-; ;0.007909045971329708;0.011524358302776323;0.012761613067891782;0.012244897959183673;0.011052631578947368
Requisitons per number of slots per link;2;<4-5>;19;-; ;0.0;0.006809848088004191;0.01174068402246044;0.00816326530612245;0.010526315789473684
Requisitons per number of slots per link;2;<4-5>;20;-; ;0.0;0.008381351492928235;0.009698825931597753;0.006122448979591836;0.005789473684210527
Requisitons per number of slots per link;2;<4-5>;21;-; ;0.0;5.238344683080147E-4;0.0;0.008673469387755102;0.01
Requisitons per number of slots per link;2;<4-5>;22;-; ;0.0;0.0;0.0;0.009183673469387756;0.007894736842105263
Requisitons per number of slots per link;2;<5-4>;3;-; ;0.17472306143001007;0.12821758135016997;0.07990074441687345;0.11991971901655796;0.08496732026143791
Requisitons per number of slots per link;2;<5-4>;4;-; ;0.10372608257804633;0.08013598834385624;0.06253101736972705;0.09834420471650777;0.08446455505279035
Requisitons per number of slots per link;2;<5-4>;5;-; ;0.1027190332326284;0.10927634774162215;0.09330024813895782;0.10787757150025087;0.1111111111111111
Requisitons per number of slots per link;2;<5-4>;6;-; ;0.07099697885196375;0.08984944147644487;0.084863523573201;0.11038635223281486;0.1191553544494721
Requisitons per number of slots per link;2;<5-4>;7;-; ;0.06747230614300101;0.07236522583778533;0.0794044665012407;0.09282488710486704;0.1035696329813977
Requisitons per number of slots per link;2;<5-4>;8;-; ;0.0634441087613293;0.056338028169014086;0.08138957816377171;0.09533366783743101;0.08798391151332328
Requisitons per number of slots per link;2;<5-4>;9;-; ;0.05740181268882175;0.055366682855755224;0.06054590570719603;0.07476166583040643;0.0759175465057818
Requisitons per number of slots per link;2;<5-4>;10;-; ;0.07099697885196375;0.04662457503642545;0.05756823821339951;0.05970898143502258;0.05731523378582202
Requisitons per number of slots per link;2;<5-4>;11;-; ;0.06394763343403827;0.045167557066537155;0.05955334987593052;0.05519317611640743;0.06586224233283057
Requisitons per number of slots per link;2;<5-4>;12;-; ;0.041289023162134945;0.03836813987372511;0.03870967741935484;0.04666332162568992;0.05279034690799397
Requisitons per number of slots per link;2;<5-4>;13;-; ;0.0377643504531722;0.03593977659057795;0.039205955334987594;0.039136979427997994;0.042735042735042736
Requisitons per number of slots per link;2;<5-4>;14;-; ;0.02416918429003021;0.026711996114618747;0.02481389578163772;0.03411941796287005;0.03167420814479638
Requisitons per number of slots per link;2;<5-4>;15;-; ;0.015105740181268883;0.029140359397765905;0.025310173697270472;0.02408429503261415;0.02865761689291101
Requisitons per number of slots per link;2;<5-4>;16;-; ;0.00906344410876133;0.023797960174842158;0.02481389578163772;0.02308078273958856;0.02564102564102564
Requisitons per number of slots per link;2;<5-4>;17;-; ;0.00906344410876133;0.026711996114618747;0.02183622828784119;0.013045659809332665;0.010055304172951232
Requisitons per number of slots per link;2;<5-4>;18;-; ;0.004531722054380665;0.020398251578436135;0.018858560794044667;0.002007024586051179;0.003519356460532931
Requisitons per number of slots per link;2;<5-4>;19;-; ;0.012084592145015106;0.020398251578436135;0.01935483870967742;0.002007024586051179;0.004524886877828055
Requisitons per number of slots per link;2;<5-4>;20;-; ;0.006042296072507553;0.01894123360854784;0.011910669975186104;5.017561465127947E-4;0.0030165912518853697
Requisitons per number of slots per link;2;<5-4>;21;-; ;0.006042296072507553;0.017969888295288974;0.009429280397022333;0.0010035122930255895;0.001005530417295123
Requisitons per number of slots per link;2;<5-4>;22;-; ;0.0055387713997985906;0.013113161728994658;0.008933002481389578;0.0;0.0015082956259426848
Requisitons per number of slots per link;2;<5-4>;23;-; ;0.008056394763343404;0.009227780475959204;0.00794044665012407;0.0;0.0015082956259426848
Requisitons per number of slots per link;2;<5-4>;24;-; ;0.0055387713997985906;0.009227780475959204;0.001488833746898263;0.0;0.0015082956259426848
Requisitons per number of slots per link;2;<5-6>;3;-; ;0.14564564564564564;0.05457301667508843;0.14505712866368603;0.1579990094105993;0.05588822355289421
Requisitons per number of slots per link;2;<5-6>;4;-; ;0.11561561561561562;0.07023749368367863;0.09488325881768504;0.10648836057454185;0.07584830339321358
Requisitons per number of slots per link;2;<5-6>;5;-; ;0.13413413413413414;0.09348155634158666;0.11922503725782414;0.1347201584943041;0.08532934131736528
Requisitons per number of slots per link;2;<5-6>;6;-; ;0.13513513513513514;0.0919656392117231;0.11326378539493294;0.11936602278355622;0.09231536926147704
Requisitons per number of slots per link;2;<5-6>;7;-; ;0.1091091091091091;0.10055583628094998;0.09885742672627919;0.09658246656760773;0.10129740518962076
Requisitons per number of slots per link;2;<5-6>;8;-; ;0.0990990990990991;0.0919656392117231;0.08842523596621957;0.08816245666171373;0.07385229540918163
Requisitons per number of slots per link;2;<5-6>;9;-; ;0.06606606606606606;0.07882769075290551;0.08097367113760556;0.08469539375928678;0.07584830339321358
Requisitons per number of slots per link;2;<5-6>;10;-; ;0.05655655655655656;0.05811015664477009;0.06358668653750621;0.04804358593363051;0.08333333333333333
Requisitons per number of slots per link;2;<5-6>;11;-; ;0.05155155155155155;0.06316321374431531;0.04769001490312966;0.03467062902426944;0.07085828343313373
Requisitons per number of slots per link;2;<5-6>;12;-; ;0.023023023023023025;0.05406771096513391;0.030303030303030304;0.030212976721149084;0.059880239520958084
Requisitons per number of slots per link;2;<5-6>;13;-; ;0.015515515515515516;0.052046488125315815;0.01639344262295082;0.023278850916295196;0.054890219560878244
Requisitons per number of slots per link;2;<5-6>;14;-; ;0.009009009009009009;0.045477513895907026;0.01639344262295082;0.012382367508667657;0.035429141716566866
Requisitons per number of slots per link;2;<5-6>;15;-; ;0.01001001001001001;0.03233956543708944;0.013909587680079483;0.02129767211490837;0.03792415169660679
Requisitons per number of slots per link;2;<5-6>;16;-; ;0.006006006006006006;0.035371399696816574;0.013412816691505217;0.01981178801386825;0.03093812375249501
Requisitons per number of slots per link;2;<5-6>;17;-; ;0.004004004004004004;0.023244062657908033;0.012419274714356682;0.01634472511144131;0.026447105788423155
Requisitons per number of slots per link;2;<5-6>;18;-; ;0.003003003003003003;0.021222839818089943;0.004967709885742673;0.004457652303120356;0.0124750499001996
Requisitons per number of slots per link;2;<5-6>;19;-; ;0.003003003003003003;0.019706922688226377;0.003974167908594138;0.0014858841010401188;0.0074850299401197605
Requisitons per number of slots per link;2;<5-6>;20;-; ;0.003003003003003003;0.01010611419909045;0.004967709885742673;0.0;0.0029940119760479044
Requisitons per number of slots per link;2;<5-6>;21;-; ;0.0025025025025025025;0.00202122283981809;0.006954793840039742;0.0;0.0054890219560878245
Requisitons per number of slots per link;2;<5-6>;22;-; ;0.0035035035035035035;0.001010611419909045;0.011922503725782414;0.0;0.0054890219560878245
Requisitons per number of slots per link;2;<6-5>;3;-; ;0.1791936286709806;0.131779257849667;0.08231083844580778;0.1211519364448858;0.0873170731707317
Requisitons per number of slots per link;2;<6-5>;4;-; ;0.11597809855649577;0.08372978116079924;0.0598159509202454;0.09980139026812314;0.10195121951219512
Requisitons per number of slots per link;2;<6-5>;5;-; ;0.11996017919362867;0.0960989533777355;0.08640081799591003;0.1221449851042701;0.11707317073170732
Requisitons per number of slots per link;2;<6-5>;6;-; ;0.09855649576903933;0.07706945765937202;0.08793456032719836;0.12015888778550149;0.12195121951219512
Requisitons per number of slots per link;2;<6-5>;7;-; ;0.0666998506719761;0.07516650808753568;0.08384458077709611;0.09433962264150944;0.11317073170731708
Requisitons per number of slots per link;2;<6-5>;8;-; ;0.06769537083125933;0.07611798287345385;0.08384458077709611;0.10476663356504469;0.08780487804878048
Requisitons per number of slots per link;2;<6-5>;9;-; ;0.07267297162767546;0.06803044719314938;0.07004089979550102;0.07447864945382324;0.06097560975609756
Requisitons per number of slots per link;2;<6-5>;10;-; ;0.0627177700348432;0.056137012369172214;0.07208588957055215;0.057100297914597815;0.05804878048780488
Requisitons per number of slots per link;2;<6-5>;11;-; ;0.06022896963663514;0.06232159847764034;0.06083844580777096;0.04667328699106256;0.07902439024390244
Requisitons per number of slots per link;2;<6-5>;12;-; ;0.039323046291687404;0.04519505233111323;0.04550102249488753;0.03773584905660377;0.04878048780487805
Requisitons per number of slots per link;2;<6-5>;13;-; ;0.03334992533598805;0.04138915318744053;0.0408997955010225;0.02730883813306852;0.03024390243902439
Requisitons per number of slots per link;2;<6-5>;14;-; ;0.018914883026381283;0.02664129400570885;0.03374233128834356;0.01638530287984111;0.02926829268292683
Requisitons per number of slots per link;2;<6-5>;15;-; ;0.014932802389248382;0.024738344433872503;0.026584867075664622;0.007944389275074478;0.02195121951219512
Requisitons per number of slots per link;2;<6-5>;16;-; ;0.01443504230960677;0.02235965746907707;0.024539877300613498;0.007944389275074478;0.01707317073170732
Requisitons per number of slots per link;2;<6-5>;17;-; ;0.010950721752115481;0.01807802093244529;0.023006134969325152;0.009433962264150943;0.00878048780487805
Requisitons per number of slots per link;2;<6-5>;18;-; ;0.0029865604778496766;0.012844909609895337;0.019427402862985686;0.009433962264150943;0.007317073170731708
Requisitons per number of slots per link;2;<6-5>;19;-; ;0.0014932802389248383;0.011417697431018078;0.015848670756646217;0.007944389275074478;0.003902439024390244
Requisitons per number of slots per link;2;<6-5>;20;-; ;9.955201592832255E-4;0.011417697431018078;0.01278118609406953;0.005958291956305859;0.002926829268292683
Requisitons per number of slots per link;2;<6-5>;21;-; ;0.0024888003982080635;0.010941960038058992;0.009713701431492843;0.0024826216484607746;0.0014634146341463415
Requisitons per number of slots per link;2;<6-5>;22;-; ;0.003484320557491289;0.006184586108468126;0.010224948875255624;9.930486593843098E-4;4.878048780487805E-4
Requisitons per number of slots per link;2;<6-5>;23;-; ;0.006968641114982578;0.008563273073263558;0.007157464212678937;0.0019860973187686196;4.878048780487805E-4
Requisitons per number of slots per link;3;<2-1>;3;-; ;0.03513909224011713;0.04387291981845688;0.02564102564102564;0.04896142433234421;0.0390625
Requisitons per number of slots per link;3;<2-1>;4;-; ;0.043923865300146414;0.0907715582450832;0.05580693815987934;0.08160237388724036;0.08125
Requisitons per number of slots per link;3;<2-1>;5;-; ;0.06442166910688141;0.13767019667170954;0.07993966817496229;0.09940652818991098;0.1
Requisitons per number of slots per link;3;<2-1>;6;-; ;0.06442166910688141;0.1361573373676248;0.09351432880844646;0.09495548961424333;0.08125
Requisitons per number of slots per link;3;<2-1>;7;-; ;0.07027818448023426;0.09833585476550681;0.08597285067873303;0.10534124629080119;0.078125
Requisitons per number of slots per link;3;<2-1>;8;-; ;0.11273792093704246;0.10287443267776097;0.10256410256410256;0.10089020771513353;0.06875
Requisitons per number of slots per link;3;<2-1>;9;-; ;0.09370424597364568;0.07110438729198185;0.08597285067873303;0.11275964391691394;0.0765625
Requisitons per number of slots per link;3;<2-1>;10;-; ;0.06442166910688141;0.0832072617246596;0.06184012066365008;0.08753709198813056;0.075
Requisitons per number of slots per link;3;<2-1>;11;-; ;0.05856515373352855;0.057488653555219364;0.048265460030165915;0.08902077151335312;0.05625
Requisitons per number of slots per link;3;<2-1>;12;-; ;0.060029282576866766;0.037821482602118005;0.04072398190045249;0.04747774480712166;0.0796875
Requisitons per number of slots per link;3;<2-1>;13;-; ;0.03513909224011713;0.04387291981845688;0.042232277526395176;0.032640949554896145;0.06875
Requisitons per number of slots per link;3;<2-1>;14;-; ;0.04978038067349927;0.03328290468986384;0.04072398190045249;0.032640949554896145;0.053125
Requisitons per number of slots per link;3;<2-1>;15;-; ;0.020497803806734993;0.01361573373676248;0.027149321266968326;0.03412462908011869;0.0578125
Requisitons per number of slots per link;3;<2-1>;16;-; ;0.032210834553440704;0.009077155824508321;0.01809954751131222;0.025222551928783383;0.040625
Requisitons per number of slots per link;3;<2-1>;17;-; ;0.021961932650073207;0.007564296520423601;0.0196078431372549;0.005934718100890208;0.0171875
Requisitons per number of slots per link;3;<2-1>;18;-; ;0.02635431918008785;0.02118003025718608;0.013574660633484163;0.001483679525222552;0.00625
Requisitons per number of slots per link;3;<2-1>;19;-; ;0.01903367496339678;0.01059001512859304;0.010558069381598794;0.0;0.00625
Requisitons per number of slots per link;3;<2-1>;20;-; ;0.024890190336749635;0.0015128593040847202;0.01809954751131222;0.0;0.0046875
Requisitons per number of slots per link;3;<2-1>;21;-; ;0.029282576866764276;0.0;0.010558069381598794;0.0;0.0046875
Requisitons per number of slots per link;3;<2-1>;22;-; ;0.027818448023426062;0.0;0.0196078431372549;0.0;0.003125
Requisitons per number of slots per link;3;<2-1>;23;-; ;0.010248901903367497;0.0;0.01809954751131222;0.0;0.0015625
Requisitons per number of slots per link;3;<2-1>;24;-; ;0.007320644216691069;0.0;0.0196078431372549;0.0;0.0
Requisitons per number of slots per link;3;<1-2>;3;-; ;0.03317535545023697;0.03245749613601236;0.011157601115760111;0.029595015576323987;0.0381791483113069
Requisitons per number of slots per link;3;<1-2>;4;-; ;0.03949447077409163;0.080370942812983;0.043235704323570434;0.0514018691588785;0.07048458149779736
Requisitons per number of slots per link;3;<1-2>;5;-; ;0.07740916271721959;0.09891808346213292;0.08228730822873083;0.0529595015576324;0.09251101321585903
Requisitons per number of slots per link;3;<1-2>;6;-; ;0.0995260663507109;0.06800618238021638;0.09344490934449093;0.06230529595015576;0.07782672540381791
Requisitons per number of slots per link;3;<1-2>;7;-; ;0.10900473933649289;0.05873261205564142;0.100418410041841;0.06853582554517133;0.09838472834067548
Requisitons per number of slots per link;3;<1-2>;8;-; ;0.11216429699842022;0.06646058732612056;0.09205020920502092;0.06542056074766354;0.09544787077826726
Requisitons per number of slots per link;3;<1-2>;9;-; ;0.11058451816745656;0.06491499227202473;0.05299860529986053;0.09034267912772585;0.08076358296622614
Requisitons per number of slots per link;3;<1-2>;10;-; ;0.08214849921011058;0.04945904173106646;0.04741980474198047;0.07320872274143302;0.06461086637298091
Requisitons per number of slots per link;3;<1-2>;11;-; ;0.07109004739336493;0.06800618238021638;0.03486750348675035;0.059190031152647975;0.07342143906020558
Requisitons per number of slots per link;3;<1-2>;12;-; ;0.04265402843601896;0.04482225656877898;0.026499302649930265;0.048286604361370715;0.04698972099853157
Requisitons per number of slots per link;3;<1-2>;13;-; ;0.05055292259083728;0.04945904173106646;0.03765690376569038;0.05451713395638629;0.0513950073421439
Requisitons per number of slots per link;3;<1-2>;14;-; ;0.045813586097946286;0.04327666151468315;0.02789400278940028;0.05451713395638629;0.020558002936857563
Requisitons per number of slots per link;3;<1-2>;15;-; ;0.05055292259083728;0.0571870170015456;0.02510460251046025;0.048286604361370715;0.011747430249632892
Requisitons per number of slots per link;3;<1-2>;16;-; ;0.04265402843601896;0.03863987635239567;0.030683403068340307;0.04984423676012461;0.00881057268722467
Requisitons per number of slots per link;3;<1-2>;17;-; ;0.018957345971563982;0.04636785162287481;0.03207810320781032;0.05763239875389408;0.00881057268722467
Requisitons per number of slots per link;3;<1-2>;18;-; ;0.009478672985781991;0.030911901081916538;0.03207810320781032;0.059190031152647975;0.02643171806167401
Requisitons per number of slots per link;3;<1-2>;19;-; ;0.00315955766192733;0.01854714064914992;0.040446304044630406;0.029595015576323987;0.011747430249632892
Requisitons per number of slots per link;3;<1-2>;20;-; ;0.001579778830963665;0.015455950540958269;0.043235704323570434;0.014018691588785047;0.013215859030837005
Requisitons per number of slots per link;3;<1-2>;21;-; ;0.0;0.0077279752704791345;0.044630404463040445;0.010903426791277258;0.030837004405286344
Requisitons per number of slots per link;3;<1-2>;22;-; ;0.0;0.0015455950540958269;0.019525801952580194;0.014018691588785047;0.020558002936857563
Requisitons per number of slots per link;3;<1-2>;23;-; ;0.0;0.00463678516228748;0.02092050209205021;0.004672897196261682;0.002936857562408223
Requisitons per number of slots per link;3;<1-2>;24;-; ;0.0;0.010819165378670788;0.01813110181311018;0.001557632398753894;0.004405286343612335
Requisitons per number of slots per link;3;<3-2>;3;-; ;0.023148148148148147;0.043674698795180725;0.023289665211062592;0.049247606019151846;0.030120481927710843
Requisitons per number of slots per link;3;<3-2>;4;-; ;0.05092592592592592;0.09939759036144578;0.05822416302765648;0.08344733242134063;0.06475903614457831
Requisitons per number of slots per link;3;<3-2>;5;-; ;0.06944444444444445;0.15963855421686746;0.08296943231441048;0.11354309165526676;0.07530120481927711
Requisitons per number of slots per link;3;<3-2>;6;-; ;0.06944444444444445;0.12951807228915663;0.09461426491994178;0.10533515731874145;0.05271084337349398
Requisitons per number of slots per link;3;<3-2>;7;-; ;0.07253086419753087;0.10542168674698796;0.08733624454148471;0.11354309165526676;0.04969879518072289
Requisitons per number of slots per link;3;<3-2>;8;-; ;0.0787037037037037;0.10692771084337349;0.08151382823871907;0.1012311901504788;0.061746987951807226
Requisitons per number of slots per link;3;<3-2>;9;-; ;0.10185185185185185;0.058734939759036146;0.06404657933042213;0.09302325581395349;0.0677710843373494
Requisitons per number of slots per link;3;<3-2>;10;-; ;0.07253086419753087;0.07379518072289157;0.07278020378457059;0.09849521203830369;0.06927710843373494
Requisitons per number of slots per link;3;<3-2>;11;-; ;0.07253086419753087;0.05572289156626506;0.055312954876273655;0.07250341997264022;0.0572289156626506
Requisitons per number of slots per link;3;<3-2>;12;-; ;0.09876543209876543;0.03765060240963856;0.053857350800582245;0.028727770177838577;0.07078313253012049
Requisitons per number of slots per link;3;<3-2>;13;-; ;0.044753086419753084;0.03765060240963856;0.048034934497816595;0.03556771545827633;0.07228915662650602
Requisitons per number of slots per link;3;<3-2>;14;-; ;0.05555555555555555;0.0286144578313253;0.05240174672489083;0.025991792065663474;0.07379518072289157
Requisitons per number of slots per link;3;<3-2>;15;-; ;0.029320987654320986;0.007530120481927711;0.02911208151382824;0.04103967168262654;0.0572289156626506
Requisitons per number of slots per link;3;<3-2>;16;-; ;0.032407407407407406;0.010542168674698794;0.024745269286754003;0.025991792065663474;0.0391566265060241
Requisitons per number of slots per link;3;<3-2>;17;-; ;0.033950617283950615;0.006024096385542169;0.023289665211062592;0.005471956224350205;0.016566265060240965
Requisitons per number of slots per link;3;<3-2>;18;-; ;0.038580246913580245;0.018072289156626505;0.01455604075691412;0.006839945280437756;0.012048192771084338
Requisitons per number of slots per link;3;<3-2>;19;-; ;0.010802469135802469;0.016566265060240965;0.008733624454148471;0.0;0.018072289156626505
Requisitons per number of slots per link;3;<3-2>;20;-; ;0.007716049382716049;0.0030120481927710845;0.01601164483260553;0.0;0.0286144578313253
Requisitons per number of slots per link;3;<3-2>;21;-; ;0.010802469135802469;0.0015060240963855422;0.008733624454148471;0.0;0.018072289156626505
Requisitons per number of slots per link;3;<3-2>;22;-; ;0.012345679012345678;0.0;0.01601164483260553;0.0;0.02108433734939759
Requisitons per number of slots per link;3;<3-2>;23;-; ;0.007716049382716049;0.0;0.013100436681222707;0.0;0.015060240963855422
Requisitons per number of slots per link;3;<3-2>;24;-; ;0.004629629629629629;0.0;0.01455604075691412;0.0;0.007530120481927711
Requisitons per number of slots per link;3;<3-2>;25;-; ;0.0015432098765432098;0.0;0.00727802037845706;0.0;0.004518072289156626
Requisitons per number of slots per link;3;<3-2>;26;-; ;0.0;0.0;0.00727802037845706;0.0;0.006024096385542169
Requisitons per number of slots per link;3;<2-3>;3;-; ;0.027818448023426062;0.026856240126382307;0.02364394993045897;0.025036818851251842;0.034482758620689655
Requisitons per number of slots per link;3;<2-3>;4;-; ;0.03074670571010249;0.08056872037914692;0.04450625869262865;0.047128129602356406;0.05247376311844078
Requisitons per number of slots per link;3;<2-3>;5;-; ;0.07320644216691069;0.10268562401263823;0.07649513212795549;0.048600883652430045;0.06596701649175413
Requisitons per number of slots per link;3;<2-3>;6;-; ;0.07906295754026355;0.11374407582938388;0.09596662030598054;0.06921944035346098;0.0704647676161919
Requisitons per number of slots per link;3;<2-3>;7;-; ;0.0849194729136164;0.0947867298578199;0.08066759388038942;0.0780559646539028;0.0704647676161919
Requisitons per number of slots per link;3;<2-3>;8;-; ;0.10102489019033675;0.07582938388625593;0.08344923504867872;0.06921944035346098;0.09745127436281859
Requisitons per number of slots per link;3;<2-3>;9;-; ;0.10834553440702782;0.052132701421800945;0.054242002781641166;0.08541973490427099;0.08395802098950525
Requisitons per number of slots per link;3;<2-3>;10;-; ;0.06442166910688141;0.04265402843601896;0.055632823365785816;0.08541973490427099;0.07946026986506746
Requisitons per number of slots per link;3;<2-3>;11;-; ;0.05124450951683748;0.06003159557661927;0.061196105702364396;0.09425625920471281;0.08545727136431784
Requisitons per number of slots per link;3;<2-3>;12;-; ;0.060029282576866766;0.05055292259083728;0.055632823365785816;0.050073637702503684;0.06446776611694154
Requisitons per number of slots per link;3;<2-3>;13;-; ;0.06149341142020498;0.044233807266982623;0.05285118219749652;0.039764359351988215;0.0704647676161919
Requisitons per number of slots per link;3;<2-3>;14;-; ;0.05856515373352855;0.0315955766192733;0.02364394993045897;0.035346097201767304;0.049475262368815595
Requisitons per number of slots per link;3;<2-3>;15;-; ;0.0629575402635432;0.06003159557661927;0.03477051460361613;0.054491899852724596;0.025487256371814093
Requisitons per number of slots per link;3;<2-3>;16;-; ;0.048316251830161056;0.03317535545023697;0.03616133518776078;0.039764359351988215;0.019490254872563718
Requisitons per number of slots per link;3;<2-3>;17;-; ;0.04685212298682284;0.022116903633491312;0.022253129346314324;0.050073637702503684;0.014992503748125937
Requisitons per number of slots per link;3;<2-3>;18;-; ;0.01903367496339678;0.01579778830963665;0.022253129346314324;0.050073637702503684;0.02848575712143928
Requisitons per number of slots per link;3;<2-3>;19;-; ;0.01171303074670571;0.014218009478672985;0.027816411682892908;0.030927835051546393;0.01199400299850075
Requisitons per number of slots per link;3;<2-3>;20;-; ;0.0029282576866764276;0.014218009478672985;0.030598052851182198;0.017673048600883652;0.010494752623688156
Requisitons per number of slots per link;3;<2-3>;21;-; ;0.0014641288433382138;0.007898894154818325;0.02642559109874826;0.010309278350515464;0.004497751124437781
Requisitons per number of slots per link;3;<2-3>;22;-; ;0.0014641288433382138;0.023696682464454975;0.015299026425591099;0.013254786450662739;0.0014992503748125937
Requisitons per number of slots per link;3;<2-3>;23;-; ;0.0014641288433382138;0.023696682464454975;0.016689847009735744;0.004418262150220913;0.0029985007496251873
